,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1629,0.0113,0.0069,0.0127,0.0,0.0124
Queens,0.0042,0.0248,0.0038,0.0069,0.0,0.003
Bronx,0.0032,0.0046,0.023,0.0052,0.0,0.0023
Brooklyn,0.0066,0.0096,0.0059,0.0442,0.0,0.0028
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
