,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1945,0.0135,0.0083,0.0152,0.0,0.0148
Queens,0.0045,0.0262,0.004,0.0073,0.0,0.0032
Bronx,0.0038,0.0055,0.0272,0.0062,0.0,0.0027
Brooklyn,0.0073,0.0106,0.0065,0.049,0.0,0.0031
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
