,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1221,0.0108,0.0091,0.0033,0.0,0.0093
Queens,0.0177,0.049,0.0087,0.0031,0.0,0.0059
Bronx,0.015,0.0087,0.0465,0.0027,0.0,0.0047
Brooklyn,0.0141,0.0082,0.007,0.0585,0.0,0.0037
Staten Island,0.0003,0.0002,0.0001,0.0,0.003,0.0004
