,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1215,0.0084,0.0052,0.0095,0.0,0.0092
Queens,0.003,0.0177,0.0027,0.0049,0.0,0.0021
Bronx,0.0024,0.0034,0.0172,0.0039,0.0,0.0017
Brooklyn,0.0047,0.0067,0.0041,0.0311,0.0,0.0019
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0016,0.0002
