,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.076,0.0067,0.0057,0.002,0.0,0.0058
Queens,0.0123,0.0342,0.0061,0.0022,0.0,0.0041
Bronx,0.0107,0.0062,0.0331,0.0019,0.0,0.0033
Brooklyn,0.0096,0.0056,0.0047,0.0399,0.0,0.0025
Staten Island,0.0002,0.0001,0.0001,0.0,0.0021,0.0003
