,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4456,0.0308,0.019,0.0348,0.0,0.0338
Queens,0.0088,0.0511,0.0078,0.0143,0.0,0.0062
Bronx,0.0057,0.0083,0.0412,0.0093,0.0,0.0041
Brooklyn,0.0143,0.0207,0.0127,0.0954,0.0,0.006
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0036,0.0005
