,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1512,0.0105,0.0064,0.0118,0.0,0.0115
Queens,0.0038,0.0221,0.0034,0.0062,0.0,0.0027
Bronx,0.0029,0.0042,0.0207,0.0047,0.0,0.0021
Brooklyn,0.0059,0.0086,0.0053,0.0395,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.002,0.0003
