,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1087,0.0075,0.0046,0.0085,0.0,0.0083
Queens,0.003,0.0174,0.0027,0.0049,0.0,0.0021
Bronx,0.0027,0.004,0.0197,0.0045,0.0,0.002
Brooklyn,0.0048,0.0069,0.0042,0.0317,0.0,0.002
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0015,0.0002
