,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0975,0.0086,0.0073,0.0026,0.0,0.0074
Queens,0.0152,0.0422,0.0075,0.0027,0.0,0.0051
Bronx,0.0138,0.008,0.0427,0.0024,0.0,0.0043
Brooklyn,0.0122,0.0071,0.006,0.0507,0.0,0.0032
Staten Island,0.0003,0.0001,0.0001,0.0,0.0028,0.0004
