,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0958,0.0084,0.0072,0.0026,0.0,0.0073
Queens,0.0154,0.0426,0.0076,0.0027,0.0,0.0051
Bronx,0.0136,0.0079,0.0423,0.0024,0.0,0.0042
Brooklyn,0.0121,0.007,0.006,0.0503,0.0,0.0031
Staten Island,0.0002,0.0001,0.0001,0.0,0.0027,0.0004
