,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.5087,0.0448,0.0381,0.0137,0.0,0.0386
Queens,0.0494,0.1367,0.0244,0.0088,0.0,0.0165
Bronx,0.0385,0.0224,0.1195,0.0069,0.0,0.012
Brooklyn,0.0489,0.0284,0.0241,0.2028,0.0,0.0127
Staten Island,0.0011,0.0006,0.0005,0.0002,0.0119,0.0018
