,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.212,0.0147,0.009,0.0166,0.0,0.0161
Queens,0.0053,0.0307,0.0047,0.0086,0.0,0.0037
Bronx,0.0046,0.0067,0.0332,0.0075,0.0,0.0033
Brooklyn,0.0089,0.0129,0.0079,0.0594,0.0,0.0037
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0028,0.0004
