,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1716,0.0119,0.0073,0.0134,0.0,0.013
Queens,0.004,0.0234,0.0036,0.0065,0.0,0.0028
Bronx,0.0034,0.0049,0.0246,0.0056,0.0,0.0025
Brooklyn,0.0065,0.0094,0.0058,0.0432,0.0,0.0027
Staten Island,0.0001,0.0001,0.0001,0.0001,0.002,0.0003
