,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4864,0.0428,0.0364,0.0131,0.0,0.0369
Queens,0.047,0.1302,0.0232,0.0084,0.0,0.0157
Bronx,0.0369,0.0214,0.1144,0.0066,0.0,0.0114
Brooklyn,0.0455,0.0264,0.0224,0.1887,0.0,0.0118
Staten Island,0.0007,0.0004,0.0004,0.0001,0.0081,0.0012
