,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0492,0.0043,0.0037,0.0013,0.0,0.0037
Queens,0.0082,0.0227,0.004,0.0015,0.0,0.0027
Bronx,0.0089,0.0052,0.0276,0.0016,0.0,0.0028
Brooklyn,0.0066,0.0038,0.0033,0.0274,0.0,0.0017
Staten Island,0.0001,0.0001,0.0001,0.0,0.0014,0.0002
