,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7633,0.0528,0.0325,0.0596,0.0,0.058
Queens,0.0111,0.0649,0.0099,0.0181,0.0,0.0078
Bronx,0.0085,0.0123,0.0611,0.0138,0.0,0.0061
Brooklyn,0.0205,0.0296,0.0182,0.1367,0.0,0.0085
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0097,0.0015
