,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0727,0.0064,0.0054,0.002,0.0,0.0055
Queens,0.0119,0.0331,0.0059,0.0021,0.0,0.004
Bronx,0.0109,0.0063,0.0339,0.0019,0.0,0.0034
Brooklyn,0.0093,0.0054,0.0046,0.0386,0.0,0.0024
Staten Island,0.0002,0.0001,0.0001,0.0,0.002,0.0003
