,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1343,0.0093,0.0057,0.0105,0.0,0.0102
Queens,0.0035,0.0203,0.0031,0.0057,0.0,0.0025
Bronx,0.0029,0.0042,0.0209,0.0047,0.0,0.0021
Brooklyn,0.0054,0.0078,0.0048,0.0358,0.0,0.0022
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0019,0.0003
