,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1834,0.0127,0.0078,0.0143,0.0,0.0139
Queens,0.0044,0.0254,0.0039,0.0071,0.0,0.0031
Bronx,0.0036,0.0052,0.0259,0.0059,0.0,0.0026
Brooklyn,0.007,0.0101,0.0062,0.0465,0.0,0.0029
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
