,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7979,0.0552,0.034,0.0623,0.0,0.0606
Queens,0.0116,0.0677,0.0103,0.0189,0.0,0.0082
Bronx,0.0093,0.0134,0.0668,0.0151,0.0,0.0067
Brooklyn,0.0222,0.0321,0.0197,0.1479,0.0,0.0092
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0104,0.0016
