,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1614,0.0112,0.0069,0.0126,0.0,0.0123
Queens,0.0041,0.0236,0.0036,0.0066,0.0,0.0029
Bronx,0.003,0.0043,0.0214,0.0048,0.0,0.0021
Brooklyn,0.0063,0.0091,0.0056,0.0419,0.0,0.0026
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
