,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0751,0.0066,0.0056,0.002,0.0,0.0057
Queens,0.0123,0.0341,0.0061,0.0022,0.0,0.0041
Bronx,0.0107,0.0062,0.0331,0.0019,0.0,0.0033
Brooklyn,0.0094,0.0055,0.0046,0.0391,0.0,0.0024
Staten Island,0.0002,0.0001,0.0001,0.0,0.0021,0.0003
