,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0296,0.0026,0.0022,0.0008,0.0,0.0022
Queens,0.0042,0.0115,0.0021,0.0007,0.0,0.0014
Bronx,0.0059,0.0034,0.0184,0.0011,0.0,0.0018
Brooklyn,0.004,0.0023,0.002,0.0164,0.0,0.001
Staten Island,0.0001,0.0,0.0,0.0,0.0007,0.0001
