,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0932,0.0064,0.004,0.0073,0.0,0.0071
Queens,0.0026,0.0151,0.0023,0.0042,0.0,0.0018
Bronx,0.0024,0.0034,0.0171,0.0039,0.0,0.0017
Brooklyn,0.004,0.0058,0.0036,0.0268,0.0,0.0017
Staten Island,0.0,0.0001,0.0,0.0001,0.0012,0.0002
