,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1861,0.0129,0.0079,0.0145,0.0,0.0141
Queens,0.0048,0.0282,0.0043,0.0079,0.0,0.0034
Bronx,0.0036,0.0052,0.0259,0.0059,0.0,0.0026
Brooklyn,0.0075,0.0109,0.0067,0.0502,0.0,0.0031
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0026,0.0004
