,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0862,0.0076,0.0064,0.0023,0.0,0.0065
Queens,0.0139,0.0385,0.0069,0.0025,0.0,0.0046
Bronx,0.0123,0.0072,0.0383,0.0022,0.0,0.0038
Brooklyn,0.0108,0.0063,0.0053,0.0449,0.0,0.0028
Staten Island,0.0002,0.0001,0.0001,0.0,0.0024,0.0004
