,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0926,0.0064,0.0039,0.0072,0.0,0.007
Queens,0.0032,0.0184,0.0028,0.0052,0.0,0.0022
Bronx,0.0025,0.0036,0.0177,0.004,0.0,0.0018
Brooklyn,0.0047,0.0068,0.0042,0.0313,0.0,0.002
Staten Island,0.0,0.0001,0.0,0.0001,0.0009,0.0001
