,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7708,0.0534,0.0328,0.0602,0.0,0.0585
Queens,0.0122,0.0708,0.0108,0.0198,0.0,0.0085
Bronx,0.0092,0.0133,0.0661,0.015,0.0,0.0066
Brooklyn,0.022,0.0318,0.0195,0.1467,0.0,0.0092
Staten Island,0.0003,0.0005,0.0003,0.0006,0.0084,0.0013
