,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1668,0.0115,0.0071,0.013,0.0,0.0127
Queens,0.0041,0.024,0.0037,0.0067,0.0,0.0029
Bronx,0.0029,0.0042,0.0212,0.0048,0.0,0.0021
Brooklyn,0.0065,0.0093,0.0057,0.043,0.0,0.0027
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
