,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0397,0.0035,0.003,0.0011,0.0,0.003
Queens,0.0063,0.0176,0.0031,0.0011,0.0,0.0021
Bronx,0.0076,0.0044,0.0237,0.0014,0.0,0.0024
Brooklyn,0.0054,0.0031,0.0026,0.0222,0.0,0.0014
Staten Island,0.0001,0.0001,0.0,0.0,0.001,0.0002
