,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7734,0.0535,0.0329,0.0604,0.0,0.0587
Queens,0.0112,0.0653,0.0099,0.0182,0.0,0.0079
Bronx,0.0082,0.0118,0.0589,0.0134,0.0,0.0059
Brooklyn,0.0207,0.0299,0.0184,0.138,0.0,0.0086
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0097,0.0015
