,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1203,0.0106,0.009,0.0032,0.0,0.0091
Queens,0.0174,0.0481,0.0086,0.0031,0.0,0.0058
Bronx,0.015,0.0087,0.0465,0.0027,0.0,0.0047
Brooklyn,0.0142,0.0082,0.007,0.0588,0.0,0.0037
Staten Island,0.0003,0.0001,0.0001,0.0,0.0028,0.0004
