,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0907,0.008,0.0068,0.0024,0.0,0.0069
Queens,0.0143,0.0396,0.0071,0.0025,0.0,0.0048
Bronx,0.0128,0.0075,0.0399,0.0023,0.0,0.004
Brooklyn,0.0114,0.0066,0.0056,0.0474,0.0,0.003
Staten Island,0.0002,0.0001,0.0001,0.0,0.0026,0.0004
