,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.509,0.0448,0.0381,0.0137,0.0,0.0387
Queens,0.0497,0.1376,0.0245,0.0088,0.0,0.0166
Bronx,0.0388,0.0225,0.1203,0.0069,0.0,0.012
Brooklyn,0.0494,0.0287,0.0244,0.2049,0.0,0.0128
Staten Island,0.0011,0.0006,0.0005,0.0002,0.012,0.0018
