,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1905,0.0132,0.0081,0.0149,0.0,0.0145
Queens,0.0043,0.0253,0.0039,0.0071,0.0,0.0031
Bronx,0.0036,0.0053,0.0262,0.0059,0.0,0.0026
Brooklyn,0.0071,0.0102,0.0063,0.0471,0.0,0.0029
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0021,0.0003
