,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.4787,0.0422,0.0358,0.0129,0.0,0.0364
Queens,0.0453,0.1255,0.0224,0.0081,0.0,0.0151
Bronx,0.035,0.0203,0.1086,0.0062,0.0,0.0109
Brooklyn,0.0433,0.0251,0.0213,0.1795,0.0,0.0112
Staten Island,0.0009,0.0005,0.0005,0.0002,0.0101,0.0015
