,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0699,0.0062,0.0052,0.0019,0.0,0.0053
Queens,0.0113,0.0312,0.0056,0.002,0.0,0.0038
Bronx,0.0103,0.006,0.0318,0.0018,0.0,0.0032
Brooklyn,0.0089,0.0052,0.0044,0.0369,0.0,0.0023
Staten Island,0.0002,0.0001,0.0001,0.0,0.002,0.0003
