,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1038,0.0091,0.0078,0.0028,0.0,0.0079
Queens,0.0159,0.044,0.0078,0.0028,0.0,0.0053
Bronx,0.0142,0.0083,0.0442,0.0025,0.0,0.0044
Brooklyn,0.0126,0.0073,0.0062,0.0524,0.0,0.0033
Staten Island,0.0003,0.0001,0.0001,0.0,0.0028,0.0004
