,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.7808,0.0541,0.0332,0.061,0.0,0.0593
Queens,0.0115,0.0671,0.0102,0.0188,0.0,0.0081
Bronx,0.0087,0.0125,0.0623,0.0141,0.0,0.0062
Brooklyn,0.0213,0.0308,0.0189,0.1419,0.0,0.0089
Staten Island,0.0004,0.0006,0.0004,0.0007,0.0101,0.0015
