,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1966,0.0136,0.0084,0.0154,0.0,0.0149
Queens,0.0048,0.0277,0.0042,0.0078,0.0,0.0033
Bronx,0.0039,0.0056,0.028,0.0063,0.0,0.0028
Brooklyn,0.0075,0.0109,0.0067,0.0502,0.0,0.0031
Staten Island,0.0001,0.0001,0.0001,0.0002,0.0023,0.0003
