,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0757,0.0052,0.0032,0.0059,0.0,0.0057
Queens,0.0022,0.0128,0.0019,0.0036,0.0,0.0015
Bronx,0.0025,0.0036,0.0179,0.0041,0.0,0.0018
Brooklyn,0.0035,0.005,0.0031,0.0231,0.0,0.0014
Staten Island,0.0001,0.0001,0.0,0.0001,0.0014,0.0002
