,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0727,0.0064,0.0054,0.002,0.0,0.0055
Queens,0.0118,0.0327,0.0058,0.0021,0.0,0.0039
Bronx,0.0109,0.0063,0.0337,0.0019,0.0,0.0034
Brooklyn,0.0093,0.0054,0.0046,0.0387,0.0,0.0024
Staten Island,0.0002,0.0001,0.0001,0.0,0.0021,0.0003
