,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0925,0.0082,0.0069,0.0025,0.0,0.007
Queens,0.0149,0.0411,0.0073,0.0026,0.0,0.005
Bronx,0.0133,0.0077,0.0414,0.0024,0.0,0.0041
Brooklyn,0.0118,0.0068,0.0058,0.0488,0.0,0.003
Staten Island,0.0002,0.0001,0.0001,0.0,0.0024,0.0004
