,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1259,0.0087,0.0054,0.0098,0.0,0.0096
Queens,0.0035,0.0202,0.0031,0.0057,0.0,0.0024
Bronx,0.003,0.0044,0.0218,0.0049,0.0,0.0022
Brooklyn,0.0053,0.0077,0.0047,0.0356,0.0,0.0022
Staten Island,0.0001,0.0001,0.0,0.0001,0.0013,0.0002
