,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0524,0.0036,0.0022,0.0041,0.0,0.004
Queens,0.0016,0.0093,0.0014,0.0026,0.0,0.0011
Bronx,0.002,0.0029,0.0146,0.0033,0.0,0.0015
Brooklyn,0.0027,0.0039,0.0024,0.0179,0.0,0.0011
Staten Island,0.0,0.0,0.0,0.0,0.0004,0.0001
