,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1395,0.0097,0.0059,0.0109,0.0,0.0106
Queens,0.0038,0.022,0.0034,0.0062,0.0,0.0027
Bronx,0.003,0.0043,0.0215,0.0049,0.0,0.0022
Brooklyn,0.006,0.0087,0.0053,0.04,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0018,0.0003
