,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0594,0.0052,0.0044,0.0016,0.0,0.0045
Queens,0.0098,0.0272,0.0048,0.0017,0.0,0.0033
Bronx,0.0094,0.0054,0.029,0.0017,0.0,0.0029
Brooklyn,0.0077,0.0045,0.0038,0.0321,0.0,0.002
Staten Island,0.0001,0.0001,0.0001,0.0,0.0016,0.0002
