,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.2581,0.0227,0.0193,0.007,0.0,0.0196
Queens,0.027,0.0747,0.0133,0.0048,0.0,0.009
Bronx,0.02,0.0116,0.0622,0.0036,0.0,0.0062
Brooklyn,0.0241,0.014,0.0119,0.0999,0.0,0.0062
Staten Island,0.0003,0.0002,0.0002,0.0001,0.0037,0.0006
