,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1634,0.0113,0.007,0.0128,0.0,0.0124
Queens,0.0036,0.0207,0.0032,0.0058,0.0,0.0025
Bronx,0.0032,0.0046,0.0229,0.0052,0.0,0.0023
Brooklyn,0.006,0.0087,0.0053,0.0401,0.0,0.0025
Staten Island,0.0001,0.0001,0.0001,0.0001,0.002,0.0003
