,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0653,0.0058,0.0049,0.0018,0.0,0.005
Queens,0.0109,0.0303,0.0054,0.0019,0.0,0.0037
Bronx,0.0099,0.0057,0.0307,0.0018,0.0,0.0031
Brooklyn,0.0085,0.0049,0.0042,0.0352,0.0,0.0022
Staten Island,0.0002,0.0001,0.0001,0.0,0.0018,0.0003
