,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.6378,0.0442,0.0271,0.0498,0.0,0.0484
Queens,0.0123,0.0716,0.0109,0.02,0.0,0.0086
Bronx,0.0095,0.0138,0.0685,0.0155,0.0,0.0068
Brooklyn,0.0208,0.0301,0.0185,0.1389,0.0,0.0087
Staten Island,0.0004,0.0005,0.0003,0.0006,0.009,0.0014
