,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.0582,0.004,0.0025,0.0045,0.0,0.0044
Queens,0.0018,0.0106,0.0016,0.003,0.0,0.0013
Bronx,0.002,0.003,0.0147,0.0033,0.0,0.0015
Brooklyn,0.0029,0.0042,0.0026,0.0194,0.0,0.0012
Staten Island,0.0,0.0,0.0,0.0,0.0007,0.0001
