,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1353,0.0094,0.0058,0.0106,0.0,0.0103
Queens,0.0035,0.0204,0.0031,0.0057,0.0,0.0025
Bronx,0.0029,0.0042,0.0209,0.0047,0.0,0.0021
Brooklyn,0.0055,0.0079,0.0049,0.0365,0.0,0.0023
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0019,0.0003
