,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1885,0.013,0.008,0.0147,0.0,0.0143
Queens,0.0043,0.0248,0.0038,0.0069,0.0,0.003
Bronx,0.0036,0.0053,0.0262,0.0059,0.0,0.0026
Brooklyn,0.007,0.0101,0.0062,0.0466,0.0,0.0029
Staten Island,0.0001,0.0001,0.0001,0.0001,0.0022,0.0003
