,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,0.1824,0.0126,0.0078,0.0142,0.0,0.0139
Queens,0.0051,0.0295,0.0045,0.0082,0.0,0.0036
Bronx,0.0039,0.0056,0.0278,0.0063,0.0,0.0028
Brooklyn,0.0071,0.0102,0.0063,0.047,0.0,0.0029
Staten Island,0.0001,0.0002,0.0001,0.0002,0.0027,0.0004
