,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,50458,4445,3774,1361,0,3832
Queens,10522,29143,5191,1872,0,3517
Bronx,9094,5284,28231,1618,0,2823
Brooklyn,10772,6259,5314,44692,0,2793
Staten Island,30,17,14,5,331,49
