,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,51005,4493,3815,1375,0,3873
Queens,9725,26935,4798,1730,0,3250
Bronx,8839,5136,27437,1572,0,2743
Brooklyn,10575,6144,5217,43875,0,2742
Staten Island,27,15,13,4,300,45
