,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,62408,5497,4668,1683,0,4739
Queens,14116,39096,6964,2511,0,4718
Bronx,10740,6241,33340,1911,0,3334
Brooklyn,13458,7819,6639,55835,0,3489
Staten Island,43,25,21,7,472,71
