,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,123619,8557,5261,9652,0,9388
Queens,5264,30694,4677,8580,0,3704
Bronx,3258,4708,23431,5311,0,2343
Brooklyn,9274,13401,8240,61833,0,3864
Staten Island,19,28,17,31,468,70
