,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,49240,4337,3683,1328,0,3739
Queens,9678,26806,4775,1722,0,3235
Bronx,8728,5071,27094,1553,0,2709
Brooklyn,10419,6054,5140,43228,0,2701
Staten Island,31,18,15,5,348,52
