,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,127186,11204,9513,3430,0,9659
Queens,28302,78387,13964,5035,0,9460
Bronx,15744,9148,48873,2801,0,4887
Brooklyn,25006,14529,12337,103747,0,6484
Staten Island,91,53,45,16,1007,151
