,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,631875,55665,47265,17045,0,47990
Queens,82245,227785,40578,14633,0,27491
Bronx,38347,22281,119032,6822,0,11903
Brooklyn,84706,49218,41792,351435,0,21964
Staten Island,346,201,170,61,3796,572
