,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,195471,17220,14621,5272,0,14845
Queens,39401,109125,19439,7010,0,13170
Bronx,20921,12156,64940,3722,0,6494
Brooklyn,35761,20779,17643,148367,0,9272
Staten Island,120,70,59,21,1321,199
