,Manhattan,Queens,Bronx,Brooklyn,Staten Island,Out of City
Manhattan,1259660,87199,53615,98360,0,95670
Queens,25236,147138,22421,41132,0,17758
Bronx,11621,16792,83569,18941,0,8356
Brooklyn,52994,76572,47081,353296,0,22081
Staten Island,192,277,170,312,4638,698
